OrderID,CustomerID,CustomerName,ProductID,ProductName,Category,Quantity,UnitPrice,OrderDate,City
MUMORD0269,CUST4263,Customer_134,P007,Microwave,Home Appliances,3,13000,2026-05-21,Mumbai
MUMORD0270,CUST9793,Customer_46,P004,T-Shirt,Clothing,6,900,2026-02-16,Mumbai
MUMORD0271,CUST5880,Customer_94,P005,Shoes,Clothing,6,2800,2026-04-16,Mumbai
MUMORD0272,CUST1352,Customer_122,P002,Mobile,Electronics,3,27000,2026-05-04,Mumbai
MUMORD0273,CUST6871,Customer_20,P006,Mixer,Home Appliances,1,3800,2026-04-25,Mumbai
MUMORD0274,CUST6216,Customer_42,P007,Microwave,Home Appliances,9,13000,2026-03-18,Mumbai
MUMORD0275,CUST8174,Customer_176,P007,Microwave,Home Appliances,8,13000,2026-03-21,Mumbai
MUMORD0276,CUST3830,Customer_107,P002,Mobile,Electronics,10,27000,2026-05-22,Mumbai
MUMORD0277,CUST7870,Customer_8,P006,Mixer,Home Appliances,3,3800,2026-05-26,Mumbai
MUMORD0278,CUST3911,Customer_140,P007,Microwave,Home Appliances,7,13000,2026-05-27,Mumbai
MUMORD0279,CUST1693,Customer_180,P006,Mixer,Home Appliances,1,3800,2026-04-29,Mumbai
MUMORD0280,CUST4356,Customer_147,P002,Mobile,Electronics,9,27000,2026-02-18,Mumbai
MUMORD0281,CUST2282,Customer_119,P005,Shoes,Clothing,5,2800,2026-01-16,Mumbai
MUMORD0282,CUST3802,Customer_4,P004,T-Shirt,Clothing,3,900,2026-04-15,Mumbai
MUMORD0283,CUST8931,Customer_48,P002,Mobile,Electronics,8,27000,2026-06-03,Mumbai
MUMORD0284,CUST7994,Customer_132,P006,Mixer,Home Appliances,4,3800,2026-03-17,Mumbai
MUMORD0285,CUST8061,Customer_160,P006,Mixer,Home Appliances,6,3800,2026-06-26,Mumbai
MUMORD0286,CUST6919,Customer_145,P004,T-Shirt,Clothing,5,900,2026-03-09,Mumbai
MUMORD0287,CUST9989,Customer_51,P007,Microwave,Home Appliances,2,13000,2026-02-05,Mumbai
MUMORD0288,CUST4402,Customer_128,P005,Shoes,Clothing,7,2800,2026-03-04,Mumbai
MUMORD0289,CUST5675,Customer_32,P005,Shoes,Clothing,2,2800,2026-01-31,Mumbai
MUMORD0290,CUST2138,Customer_47,P002,Mobile,Electronics,2,27000,2026-01-01,Mumbai
MUMORD0291,CUST2798,Customer_52,P002,Mobile,Electronics,3,27000,2026-06-22,Mumbai
MUMORD0292,CUST9281,Customer_50,P006,Mixer,Home Appliances,7,3800,2026-06-27,Mumbai
MUMORD0293,CUST3718,Customer_107,P006,Mixer,Home Appliances,7,3800,2026-03-20,Mumbai
MUMORD0294,CUST8147,Customer_71,P005,Shoes,Clothing,1,2800,2026-01-30,Mumbai
MUMORD0295,CUST8825,Customer_16,P005,Shoes,Clothing,9,2800,2026-04-30,Mumbai
MUMORD0296,CUST6872,Customer_35,P005,Shoes,Clothing,4,2800,2026-04-16,Mumbai
MUMORD0297,CUST1315,Customer_102,P005,Shoes,Clothing,6,2800,2026-03-09,Mumbai
MUMORD0298,CUST3864,Customer_119,P005,Shoes,Clothing,5,2800,2026-06-13,Mumbai
MUMORD0299,CUST6673,Customer_43,P004,T-Shirt,Clothing,6,900,2026-01-19,Mumbai
MUMORD0300,CUST5309,Customer_104,P002,Mobile,Electronics,9,27000,2026-06-05,Mumbai
MUMORD0301,CUST9436,Customer_128,P005,Shoes,Clothing,4,2800,2026-04-07,Mumbai
MUMORD0302,CUST7795,Customer_100,P006,Mixer,Home Appliances,4,3800,2026-05-21,Mumbai
MUMORD0303,CUST6190,Customer_96,P002,Mobile,Electronics,7,27000,2026-02-19,Mumbai
MUMORD0304,CUST3786,Customer_71,P006,Mixer,Home Appliances,1,3800,2026-05-28,Mumbai
MUMORD0305,CUST4469,Customer_141,P006,Mixer,Home Appliances,3,3800,2026-05-28,Mumbai
MUMORD0306,CUST5273,Customer_46,P002,Mobile,Electronics,9,27000,2026-02-13,Mumbai
MUMORD0307,CUST9140,Customer_68,P006,Mixer,Home Appliances,2,3800,2026-05-11,Mumbai
MUMORD0308,CUST2722,Customer_30,P006,Mixer,Home Appliances,4,3800,2026-05-01,Mumbai
MUMORD0309,CUST8492,Customer_32,P006,Mixer,Home Appliances,9,3800,2026-04-11,Mumbai
MUMORD0310,CUST2130,Customer_142,P005,Shoes,Clothing,1,2800,2026-02-12,Mumbai
MUMORD0311,CUST3651,Customer_3,P006,Mixer,Home Appliances,7,3800,2026-04-20,Mumbai
MUMORD0312,CUST5624,Customer_129,P006,Mixer,Home Appliances,4,3800,2026-02-19,Mumbai
MUMORD0313,CUST9117,Customer_173,P006,Mixer,Home Appliances,5,3800,2026-03-05,Mumbai
MUMORD0314,CUST3618,Customer_117,P005,Shoes,Clothing,5,2800,2026-05-22,Mumbai
MUMORD0315,CUST7965,Customer_6,P007,Microwave,Home Appliances,4,13000,2026-04-15,Mumbai
MUMORD0316,CUST4281,Customer_60,P005,Shoes,Clothing,5,2800,2026-02-11,Mumbai
MUMORD0317,CUST4833,Customer_58,P005,Shoes,Clothing,9,2800,2026-03-29,Mumbai
MUMORD0318,CUST1980,Customer_97,P007,Microwave,Home Appliances,1,13000,2026-06-20,Mumbai
MUMORD0319,CUST1346,Customer_84,P007,Microwave,Home Appliances,10,13000,2026-02-19,Mumbai
MUMORD0320,CUST6299,Customer_130,P004,T-Shirt,Clothing,3,900,2026-03-11,Mumbai
MUMORD0321,CUST4070,Customer_144,P002,Mobile,Electronics,8,27000,2026-06-23,Mumbai
MUMORD0322,CUST9267,Customer_31,P002,Mobile,Electronics,10,27000,2026-04-28,Mumbai
MUMORD0323,CUST3312,Customer_51,P004,T-Shirt,Clothing,6,900,2026-04-09,Mumbai
MUMORD0324,CUST4046,Customer_111,P007,Microwave,Home Appliances,8,13000,2026-02-15,Mumbai
MUMORD0325,CUST3947,,P007,Microwave,Home Appliances,6,13000,2026-06-07,Mumbai
MUMORD0326,CUST8713,Customer_76,P006,Mixer,Home Appliances,5,3800,2026-01-23,Mumbai
MUMORD0327,CUST1580,Customer_140,P005,Shoes,Clothing,1,2800,2026-06-15,Mumbai
MUMORD0328,CUST7889,Customer_44,P004,T-Shirt,Clothing,6,900,2026-02-04,Mumbai
MUMORD0329,CUST5390,Customer_13,P007,Microwave,Home Appliances,1,13000,2026-03-05,Mumbai
MUMORD0330,CUST9712,Customer_174,P007,Microwave,Home Appliances,8,13000,2026-05-12,Mumbai
MUMORD0331,CUST9225,Customer_78,P004,T-Shirt,Clothing,8,900,2026-06-26,Mumbai
MUMORD0332,CUST9367,Customer_88,P007,Microwave,Home Appliances,10,13000,2026-02-11,Mumbai
MUMORD0333,CUST3377,Customer_114,P002,Mobile,Electronics,7,27000,2026-06-11,Mumbai
MUMORD0334,CUST8833,Customer_39,P007,Microwave,Home Appliances,4,13000,2026-05-28,Mumbai
MUMORD0335,CUST7565,Customer_59,P007,Microwave,Home Appliances,6,13000,2026-04-20,Mumbai
MUMORD0336,CUST9936,Customer_90,P005,Shoes,Clothing,3,2800,2026-05-15,Mumbai
MUMORD0337,CUST4657,Customer_177,P005,Shoes,Clothing,7,2800,2026-06-21,Mumbai
MUMORD0338,CUST4920,Customer_26,P002,Mobile,Electronics,6,27000,2026-02-16,Mumbai
MUMORD0339,CUST8710,Customer_48,P004,T-Shirt,Clothing,1,900,2026-06-10,Mumbai
MUMORD0340,CUST6978,Customer_66,P004,T-Shirt,Clothing,7,900,2026-05-10,Mumbai
MUMORD0341,CUST3717,Customer_54,P007,Microwave,Home Appliances,6,13000,2026-05-29,Mumbai
MUMORD0342,CUST3857,Customer_25,P004,T-Shirt,Clothing,2,900,2026-06-23,Mumbai
MUMORD0343,CUST5963,Customer_105,P005,Shoes,Clothing,6,2800,2026-01-11,Mumbai
MUMORD0344,CUST7568,Customer_9,P007,Microwave,Home Appliances,5,13000,2026-02-18,Mumbai
MUMORD0345,CUST3423,Customer_104,P005,Shoes,Clothing,4,2800,2026-02-23,Mumbai
MUMORD0346,CUST6061,Customer_119,P002,Mobile,Electronics,10,27000,2026-01-13,Mumbai
MUMORD0347,CUST1471,Customer_32,P007,Microwave,Home Appliances,9,13000,2026-04-07,Mumbai
MUMORD0348,CUST5291,Customer_16,P005,Shoes,Clothing,1,2800,2026-06-20,Mumbai
MUMORD0349,CUST1806,Customer_162,P004,T-Shirt,Clothing,4,900,2026-04-11,Mumbai
MUMORD0350,CUST5860,Customer_16,P007,Microwave,Home Appliances,8,13000,2026-02-08,Mumbai
MUMORD0351,CUST6719,Customer_58,P005,Shoes,Clothing,6,2800,2026-04-08,Mumbai
MUMORD0352,CUST1386,Customer_20,P005,Shoes,Clothing,5,2800,2026-05-04,Mumbai
MUMORD0353,CUST7284,Customer_169,P004,T-Shirt,Clothing,5,900,2026-01-23,Mumbai
MUMORD0354,CUST1513,Customer_19,P005,Shoes,Clothing,8,2800,2026-01-10,Mumbai
MUMORD0355,CUST8750,Customer_40,P004,T-Shirt,Clothing,7,900,2026-05-04,Mumbai
MUMORD0356,CUST5557,Customer_63,P004,T-Shirt,Clothing,2,900,2026-06-06,Mumbai
MUMORD0357,CUST2860,Customer_156,P007,Microwave,Home Appliances,2,13000,2026-05-02,Mumbai
MUMORD0358,CUST8382,Customer_43,P007,Microwave,Home Appliances,7,13000,2026-03-03,Mumbai
MUMORD0359,CUST1183,Customer_76,P002,Mobile,Electronics,1,27000,2026-06-18,Mumbai
MUMORD0360,CUST4560,Customer_111,P004,T-Shirt,Clothing,7,900,2026-05-06,Mumbai
MUMORD0361,CUST5159,Customer_86,P006,Mixer,Home Appliances,9,3800,2026-02-24,Mumbai
MUMORD0362,CUST6435,Customer_101,P005,Shoes,Clothing,8,2800,2026-05-22,Mumbai
MUMORD0363,CUST8344,Customer_105,P005,Shoes,Clothing,8,2800,2026-04-19,Mumbai
MUMORD0364,CUST3620,Customer_159,P007,Microwave,Home Appliances,7,13000,2026-01-31,Mumbai
MUMORD0365,CUST6346,Customer_21,P004,T-Shirt,Clothing,3,900,2026-03-08,Mumbai
MUMORD0366,CUST9472,Customer_68,P005,Shoes,Clothing,3,2800,2026-02-14,Mumbai
MUMORD0367,CUST5535,Customer_170,P004,T-Shirt,Clothing,9,900,2026-03-02,Mumbai
MUMORD0368,CUST6483,Customer_50,P002,Mobile,Electronics,6,27000,2026-02-28,Mumbai
MUMORD0369,CUST8050,Customer_33,P006,Mixer,Home Appliances,7,3800,2026-02-06,Mumbai
MUMORD0370,CUST9544,Customer_154,P002,Mobile,Electronics,2,27000,2026-03-19,Mumbai
MUMORD0371,CUST4693,Customer_73,P002,Mobile,Electronics,3,27000,2026-03-04,Mumbai
MUMORD0372,CUST5698,Customer_132,P004,T-Shirt,Clothing,6,900,2026-03-09,Mumbai
MUMORD0373,CUST2923,Customer_87,P006,Mixer,Home Appliances,6,3800,2026-01-22,Mumbai
MUMORD0374,CUST2642,Customer_70,P005,Shoes,Clothing,2,2800,2026-05-12,Mumbai
MUMORD0375,CUST9327,Customer_40,P004,T-Shirt,Clothing,9,900,2026-04-09,Mumbai
MUMORD0376,CUST5146,Customer_126,P002,Mobile,Electronics,2,27000,2026-04-16,Mumbai
MUMORD0377,CUST5899,Customer_150,P005,Shoes,Clothing,5,2800,2026-04-03,Mumbai
MUMORD0378,CUST3158,Customer_138,P007,Microwave,Home Appliances,10,13000,2026-01-09,Mumbai
MUMORD0379,CUST9834,Customer_102,P004,T-Shirt,Clothing,2,900,2026-01-14,Mumbai
MUMORD0380,CUST1063,Customer_24,P004,T-Shirt,Clothing,3,900,2026-03-20,Mumbai
MUMORD0381,CUST1134,Customer_157,P007,Microwave,Home Appliances,2,13000,2026-03-23,Mumbai
MUMORD0382,CUST8317,Customer_143,P005,Shoes,Clothing,5,2800,2026-05-31,Mumbai
MUMORD0383,CUST4476,Customer_72,P002,Mobile,Electronics,8,27000,2026-05-06,Mumbai
MUMORD0384,CUST2072,Customer_115,P002,Mobile,Electronics,8,27000,2026-02-03,Mumbai
MUMORD0385,CUST4126,Customer_120,P006,Mixer,Home Appliances,1,3800,2026-05-18,Mumbai
MUMORD0386,CUST5897,Customer_17,P002,Mobile,Electronics,1,27000,2026-06-05,Mumbai
MUMORD0387,CUST3766,Customer_152,P007,Microwave,Home Appliances,1,13000,2026-03-21,Mumbai
MUMORD0388,CUST2625,Customer_82,P007,Microwave,Home Appliances,2,13000,2026-06-11,Mumbai
MUMORD0389,CUST4019,Customer_126,P006,Mixer,Home Appliances,4,3800,2026-02-02,Mumbai
MUMORD0390,CUST2741,,P006,Mixer,Home Appliances,8,3800,2026-03-30,Mumbai
MUMORD0391,CUST7969,Customer_73,P006,Mixer,Home Appliances,10,3800,2026-04-07,Mumbai
MUMORD0392,CUST4468,Customer_163,P005,Shoes,Clothing,10,2800,2026-05-06,Mumbai
MUMORD0393,CUST6452,Customer_150,P005,Shoes,Clothing,6,2800,2026-05-13,Mumbai
MUMORD0394,CUST7174,Customer_118,P002,Mobile,Electronics,1,27000,2026-03-07,Mumbai
MUMORD0395,CUST8917,Customer_127,P005,Shoes,Clothing,3,2800,2026-03-14,Mumbai
MUMORD0396,CUST5849,Customer_158,P002,Mobile,Electronics,3,27000,2026-02-20,Mumbai
MUMORD0397,CUST6774,Customer_127,P007,Microwave,Home Appliances,2,13000,2026-02-01,Mumbai
MUMORD0398,CUST6922,Customer_116,P004,T-Shirt,Clothing,7,900,2026-04-16,Mumbai
MUMORD0399,CUST3314,Customer_161,P004,T-Shirt,Clothing,8,900,2026-06-06,Mumbai
MUMORD0400,CUST2896,Customer_62,P002,Mobile,Electronics,3,27000,2026-01-16,Mumbai
MUMORD0401,CUST7418,Customer_32,P004,T-Shirt,Clothing,7,900,2026-03-06,Mumbai
MUMORD0402,CUST7505,Customer_13,P006,Mixer,Home Appliances,1,3800,2026-02-26,Mumbai
MUMORD0403,CUST9951,Customer_76,P007,Microwave,Home Appliances,4,13000,2026-05-10,Mumbai
MUMORD0404,CUST1584,Customer_102,P004,T-Shirt,Clothing,7,900,2026-05-20,Mumbai
MUMORD0405,CUST8449,Customer_68,P006,Mixer,Home Appliances,9,3800,2026-01-02,Mumbai
MUMORD0406,CUST5867,Customer_81,P002,Mobile,Electronics,5,27000,2026-05-09,Mumbai
MUMORD0407,CUST1293,Customer_158,P004,T-Shirt,Clothing,5,900,2026-06-19,Mumbai
MUMORD0408,CUST1782,Customer_36,P007,Microwave,Home Appliances,6,13000,2026-04-30,Mumbai
MUMORD0409,CUST5169,Customer_146,P006,Mixer,Home Appliances,10,3800,2026-03-03,Mumbai
MUMORD0410,CUST7731,Customer_133,P002,Mobile,Electronics,10,27000,2026-01-24,Mumbai
MUMORD0411,CUST2039,Customer_47,P002,Mobile,Electronics,7,27000,2026-01-08,Mumbai
MUMORD0412,CUST5616,Customer_127,P004,T-Shirt,Clothing,10,900,2026-05-21,Mumbai
MUMORD0413,CUST9988,Customer_165,P005,Shoes,Clothing,8,2800,2026-06-29,Mumbai
MUMORD0414,CUST7625,Customer_92,P007,Microwave,Home Appliances,5,13000,2026-03-25,Mumbai
MUMORD0415,CUST5974,Customer_99,P005,Shoes,Clothing,3,2800,2026-04-22,Mumbai
MUMORD0416,CUST9050,Customer_125,P005,Shoes,Clothing,2,2800,2026-05-04,Mumbai
MUMORD0417,CUST1414,Customer_173,P005,Shoes,Clothing,4,2800,2026-03-25,Mumbai
MUMORD0418,CUST4082,Customer_27,P007,Microwave,Home Appliances,5,13000,2026-05-14,Mumbai
MUMORD0419,CUST5772,Customer_157,P004,T-Shirt,Clothing,3,900,2026-03-12,Mumbai
MUMORD0420,CUST2446,Customer_68,P002,Mobile,Electronics,6,27000,2026-01-10,Mumbai
MUMORD0421,CUST3287,Customer_65,P002,Mobile,Electronics,6,27000,2026-06-16,Mumbai
MUMORD0422,CUST1060,Customer_44,P004,T-Shirt,Clothing,6,900,2026-02-06,Mumbai
MUMORD0423,CUST5533,Customer_156,P005,Shoes,Clothing,10,2800,2026-06-24,Mumbai
MUMORD0424,CUST2624,Customer_105,P007,Microwave,Home Appliances,6,13000,2026-02-01,Mumbai
MUMORD0425,CUST3822,Customer_86,P006,Mixer,Home Appliances,5,3800,2026-06-01,Mumbai
MUMORD0426,CUST3015,Customer_54,P002,Mobile,Electronics,2,27000,2026-03-31,Mumbai
MUMORD0427,CUST2827,Customer_63,P002,Mobile,Electronics,2,27000,2026-06-26,Mumbai
MUMORD0428,CUST8714,Customer_160,P007,Microwave,Home Appliances,4,13000,2026-02-18,Mumbai
MUMORD0429,CUST9647,Customer_136,P006,Mixer,Home Appliances,8,3800,2026-03-09,Mumbai
MUMORD0430,CUST1446,Customer_83,P005,Shoes,Clothing,2,2800,2026-06-26,Mumbai
MUMORD0431,CUST5078,Customer_131,P006,Mixer,Home Appliances,9,3800,2026-02-01,Mumbai
MUMORD0432,CUST3381,Customer_64,P002,Mobile,Electronics,1,27000,2026-03-30,Mumbai
MUMORD0433,CUST3591,Customer_13,P007,Microwave,Home Appliances,4,13000,2026-02-11,Mumbai
MUMORD0434,CUST3384,Customer_88,P002,Mobile,Electronics,3,27000,2026-02-24,Mumbai
MUMORD0435,CUST4226,Customer_71,P004,T-Shirt,Clothing,10,900,2026-06-17,Mumbai
MUMORD0436,CUST7007,Customer_114,P005,Shoes,Clothing,5,2800,2026-04-12,Mumbai
MUMORD0437,CUST3703,Customer_10,P007,Microwave,Home Appliances,4,13000,2026-05-11,Mumbai
MUMORD0438,CUST3651,Customer_19,P005,Shoes,Clothing,9,2800,2026-04-14,Mumbai
MUMORD0439,CUST6434,Customer_169,P005,Shoes,Clothing,1,2800,2026-03-22,Mumbai
MUMORD0440,CUST8470,Customer_144,P004,T-Shirt,Clothing,5,900,2026-01-02,Mumbai
MUMORD0441,CUST7433,Customer_65,P006,Mixer,Home Appliances,4,3800,2026-01-11,Mumbai
MUMORD0442,CUST5761,Customer_34,P007,Microwave,Home Appliances,4,13000,2026-02-19,Mumbai
MUMORD0443,CUST8944,Customer_139,P004,T-Shirt,Clothing,10,900,2026-05-26,Mumbai
MUMORD0444,CUST3617,Customer_101,P007,Microwave,Home Appliances,3,13000,2026-03-11,Mumbai
MUMORD0445,CUST6645,Customer_74,P007,Microwave,Home Appliances,5,13000,2026-04-01,Mumbai
MUMORD0446,CUST7600,Customer_34,P006,Mixer,Home Appliances,3,3800,2026-06-26,Mumbai
MUMORD0447,CUST5291,Customer_106,P007,Microwave,Home Appliances,8,13000,2026-01-13,Mumbai
MUMORD0448,CUST9150,Customer_118,P007,Microwave,Home Appliances,1,13000,2026-02-04,Mumbai
MUMORD0449,CUST5697,Customer_19,P007,Microwave,Home Appliances,6,13000,2026-06-30,Mumbai
MUMORD0450,CUST5536,Customer_165,P006,Mixer,Home Appliances,6,3800,2026-03-21,Mumbai
MUMORD0451,CUST5661,Customer_103,P007,Microwave,Home Appliances,2,13000,2026-03-06,Mumbai
MUMORD0452,CUST7330,Customer_30,P007,Microwave,Home Appliances,4,13000,2026-03-23,Mumbai
MUMORD0453,CUST4721,Customer_130,P005,Shoes,Clothing,4,2800,2026-04-19,Mumbai
MUMORD0454,CUST6905,Customer_110,P004,T-Shirt,Clothing,2,900,2026-01-12,Mumbai
MUMORD0455,CUST2063,,P004,T-Shirt,Clothing,3,900,2026-02-12,Mumbai
MUMORD0456,CUST1806,Customer_146,P005,Shoes,Clothing,2,2800,2026-04-12,Mumbai
MUMORD0457,CUST2520,Customer_56,P005,Shoes,Clothing,2,2800,2026-02-10,Mumbai
MUMORD0458,CUST5422,Customer_43,P002,Mobile,Electronics,10,27000,2026-01-13,Mumbai
MUMORD0459,CUST5614,Customer_136,P005,Shoes,Clothing,4,2800,2026-01-26,Mumbai
MUMORD0460,CUST9395,Customer_155,P004,T-Shirt,Clothing,1,900,2026-01-04,Mumbai
MUMORD0461,CUST3653,Customer_164,P005,Shoes,Clothing,8,2800,2026-05-31,Mumbai
MUMORD0462,CUST2188,Customer_101,P004,T-Shirt,Clothing,5,900,2026-03-01,Mumbai
MUMORD0463,CUST4964,Customer_89,P002,Mobile,Electronics,8,27000,2026-06-30,Mumbai
MUMORD0464,CUST9635,Customer_132,P002,Mobile,Electronics,6,27000,2026-03-29,Mumbai
MUMORD0465,CUST2123,Customer_177,P007,Microwave,Home Appliances,10,13000,2026-06-25,Mumbai
MUMORD0466,CUST9868,Customer_176,P007,Microwave,Home Appliances,5,13000,2026-02-09,Mumbai
MUMORD0467,CUST7921,Customer_43,P006,Mixer,Home Appliances,1,3800,2026-03-05,Mumbai
MUMORD0468,CUST1203,Customer_105,P004,T-Shirt,Clothing,1,900,2026-06-10,Mumbai
MUMORD0469,CUST2115,Customer_12,P005,Shoes,Clothing,5,2800,2026-01-29,Mumbai
MUMORD0470,CUST6886,Customer_7,P004,T-Shirt,Clothing,8,900,2026-04-28,Mumbai
MUMORD0471,CUST1011,Customer_29,P004,T-Shirt,Clothing,3,900,2026-04-15,Mumbai
MUMORD0472,CUST9961,Customer_117,P002,Mobile,Electronics,8,27000,2026-03-17,Mumbai
MUMORD0473,CUST8330,Customer_64,P006,Mixer,Home Appliances,2,3800,2026-03-21,Mumbai
MUMORD0474,CUST1162,Customer_97,P006,Mixer,Home Appliances,9,3800,2026-02-19,Mumbai
MUMORD0475,CUST1642,Customer_104,P006,Mixer,Home Appliances,2,3800,2026-06-21,Mumbai
MUMORD0476,CUST5496,Customer_177,P007,Microwave,Home Appliances,3,13000,2026-05-16,Mumbai
MUMORD0477,CUST1131,Customer_47,P005,Shoes,Clothing,1,2800,2026-05-26,Mumbai
MUMORD0478,CUST8368,Customer_44,P007,Microwave,Home Appliances,2,13000,2026-02-19,Mumbai
MUMORD0479,CUST5524,Customer_80,P004,T-Shirt,Clothing,8,900,2026-05-13,Mumbai
MUMORD0480,CUST7573,Customer_18,P007,Microwave,Home Appliances,10,13000,2026-03-09,Mumbai
MUMORD0481,CUST6706,Customer_9,P004,T-Shirt,Clothing,1,900,2026-03-08,Mumbai
MUMORD0482,CUST5864,Customer_101,P005,Shoes,Clothing,4,2800,2026-05-31,Mumbai
MUMORD0483,CUST8393,Customer_95,P005,Shoes,Clothing,2,2800,2026-04-17,Mumbai
MUMORD0484,CUST5639,Customer_70,P004,T-Shirt,Clothing,3,900,2026-01-04,Mumbai
MUMORD0485,CUST9022,Customer_145,P007,Microwave,Home Appliances,2,13000,2026-04-14,Mumbai
MUMORD0486,CUST4635,Customer_23,P006,Mixer,Home Appliances,10,3800,2026-04-20,Mumbai
MUMORD0487,CUST2572,Customer_180,P007,Microwave,Home Appliances,3,13000,2026-01-29,Mumbai
MUMORD0488,CUST3816,Customer_13,P007,Microwave,Home Appliances,10,13000,2026-03-23,Mumbai
MUMORD0489,CUST8648,Customer_180,P002,Mobile,Electronics,8,27000,2026-06-11,Mumbai
MUMORD0490,CUST3851,Customer_108,P004,T-Shirt,Clothing,10,900,2026-02-23,Mumbai
MUMORD0491,CUST3629,Customer_42,P007,Microwave,Home Appliances,10,13000,2026-03-23,Mumbai
MUMORD0492,CUST3060,Customer_41,P006,Mixer,Home Appliances,7,3800,2026-01-25,Mumbai
MUMORD0493,CUST8226,Customer_136,P002,Mobile,Electronics,7,27000,2026-01-31,Mumbai
MUMORD0494,CUST6690,Customer_157,P006,Mixer,Home Appliances,5,3800,2026-05-13,Mumbai
MUMORD0495,CUST3415,Customer_124,P007,Microwave,Home Appliances,2,13000,2026-04-25,Mumbai
MUMORD0496,CUST4173,Customer_151,P004,T-Shirt,Clothing,9,900,2026-04-11,Mumbai
MUMORD0497,CUST6575,Customer_5,P007,Microwave,Home Appliances,4,13000,2026-06-06,Mumbai
MUMORD0498,CUST5268,Customer_130,P004,T-Shirt,Clothing,6,900,2026-03-08,Mumbai
MUMORD0499,CUST6386,Customer_154,P007,Microwave,Home Appliances,9,13000,2026-02-02,Mumbai
MUMORD0500,CUST6910,Customer_115,P004,T-Shirt,Clothing,9,900,2026-03-09,Mumbai
MUMORD0021,CUST8739,Customer_66,P004,T-Shirt,Clothing,10,900,2026-01-11,Mumbai
MUMORD0061,CUST3009,Customer_10,P004,T-Shirt,Clothing,3,900,2026-05-21,Mumbai
MUMORD0121,CUST2899,Customer_33,P002,Mobile,Electronics,2,27000,2026-05-15,Mumbai
MUMORD0181,CUST2296,Customer_31,P005,Shoes,Clothing,1,2800,2026-06-17,Mumbai
MUMORD0241,CUST5098,Customer_97,P002,Mobile,Electronics,2,27000,2026-05-27,Mumbai
