OrderID,CustomerID,CustomerName,ProductID,ProductName,Category,Quantity,UnitPrice,OrderDate,City
DELORD0291,CUST3315,Customer_23,P008,Novel,Books,2,450,2026-04-07,Delhi
DELORD0292,CUST9172,Customer_144,P008,Novel,Books,5,450,2026-04-14,Delhi
DELORD0293,CUST6815,Customer_46,P009,Cricket Bat,Sports,7,1900,2026-06-08,Delhi
DELORD0294,CUST7575,Customer_101,P001,Laptop,Electronics,2,58000,2026-06-16,Delhi
DELORD0295,CUST2108,Customer_166,P010,Football,Sports,4,850,2026-06-29,Delhi
DELORD0296,CUST3260,Customer_52,P009,Cricket Bat,Sports,7,1900,2026-02-03,Delhi
DELORD0297,CUST3820,Customer_133,P008,Novel,Books,1,450,2026-02-01,Delhi
DELORD0298,CUST9310,Customer_61,P001,Laptop,Electronics,2,58000,2026-01-16,Delhi
DELORD0299,CUST1172,Customer_164,P005,Shoes,Clothing,2,2600,2026-02-23,Delhi
DELORD0300,CUST2552,Customer_141,P009,Cricket Bat,Sports,7,1900,2026-02-13,Delhi
DELORD0301,CUST1612,Customer_135,P005,Shoes,Clothing,7,2600,2026-03-22,Delhi
DELORD0302,CUST6364,Customer_91,P008,Novel,Books,4,450,2026-04-21,Delhi
DELORD0303,CUST8594,Customer_151,P008,Novel,Books,1,450,2026-03-09,Delhi
DELORD0304,CUST7424,Customer_6,P008,Novel,Books,6,450,2026-02-16,Delhi
DELORD0305,CUST2828,Customer_83,P008,Novel,Books,8,450,2026-05-07,Delhi
DELORD0306,CUST9720,Customer_146,P005,Shoes,Clothing,5,2600,2026-01-20,Delhi
DELORD0307,CUST5690,Customer_103,P005,Shoes,Clothing,10,2600,2026-05-31,Delhi
DELORD0308,CUST8693,Customer_169,P010,Football,Sports,4,850,2026-01-06,Delhi
DELORD0309,CUST2691,Customer_18,P008,Novel,Books,5,450,2026-04-13,Delhi
DELORD0310,CUST6500,Customer_167,P005,Shoes,Clothing,1,2600,2026-03-02,Delhi
DELORD0311,CUST5786,Customer_155,P010,Football,Sports,10,850,2026-06-18,Delhi
DELORD0312,CUST5308,Customer_107,P010,Football,Sports,9,850,2026-05-14,Delhi
DELORD0313,CUST3562,Customer_145,P008,Novel,Books,9,450,2026-04-18,Delhi
DELORD0314,CUST3860,Customer_36,P009,Cricket Bat,Sports,2,1900,2026-02-15,Delhi
DELORD0315,CUST9961,Customer_127,P005,Shoes,Clothing,9,2600,2026-01-28,Delhi
DELORD0316,CUST5699,Customer_110,P009,Cricket Bat,Sports,10,1900,2026-03-18,Delhi
DELORD0317,CUST9388,Customer_42,P009,Cricket Bat,Sports,9,1900,2026-05-15,Delhi
DELORD0318,CUST8994,Customer_64,P005,Shoes,Clothing,5,2600,2026-02-16,Delhi
DELORD0319,CUST1594,Customer_91,P010,Football,Sports,3,850,2026-04-24,Delhi
DELORD0320,CUST8924,Customer_97,P001,Laptop,Electronics,8,58000,2026-06-09,Delhi
DELORD0321,CUST3582,Customer_25,P010,Football,Sports,7,850,2026-05-31,Delhi
DELORD0322,CUST9387,Customer_89,P009,Cricket Bat,Sports,3,1900,2026-06-27,Delhi
DELORD0323,CUST3343,Customer_128,P008,Novel,Books,4,450,2026-02-04,Delhi
DELORD0324,CUST1328,Customer_7,P010,Football,Sports,3,850,2026-05-04,Delhi
DELORD0325,CUST5692,,P010,Football,Sports,8,850,2026-04-30,Delhi
DELORD0326,CUST3483,Customer_110,P005,Shoes,Clothing,5,2600,2026-02-04,Delhi
DELORD0327,CUST7146,Customer_79,P009,Cricket Bat,Sports,4,1900,2026-06-29,Delhi
DELORD0328,CUST6836,Customer_4,P008,Novel,Books,7,450,2026-04-23,Delhi
DELORD0329,CUST6331,Customer_71,P009,Cricket Bat,Sports,3,1900,2026-05-24,Delhi
DELORD0330,CUST3250,Customer_139,P009,Cricket Bat,Sports,8,1900,2026-06-28,Delhi
DELORD0331,CUST3650,Customer_62,P009,Cricket Bat,Sports,1,1900,2026-03-30,Delhi
DELORD0332,CUST3234,Customer_130,P009,Cricket Bat,Sports,3,1900,2026-01-12,Delhi
DELORD0333,CUST1189,Customer_101,P005,Shoes,Clothing,7,2600,2026-06-15,Delhi
DELORD0334,CUST8899,Customer_149,P010,Football,Sports,1,850,2026-04-24,Delhi
DELORD0335,CUST5610,Customer_20,P010,Football,Sports,7,850,2026-02-20,Delhi
DELORD0336,CUST9767,Customer_144,P005,Shoes,Clothing,9,2600,2026-04-24,Delhi
DELORD0337,CUST1018,Customer_25,P005,Shoes,Clothing,10,2600,2026-02-19,Delhi
DELORD0338,CUST4950,Customer_157,P010,Football,Sports,5,850,2026-03-26,Delhi
DELORD0339,CUST7583,Customer_176,P010,Football,Sports,7,850,2026-05-08,Delhi
DELORD0340,CUST6253,Customer_60,P001,Laptop,Electronics,8,58000,2026-02-10,Delhi
DELORD0341,CUST7563,Customer_48,P010,Football,Sports,1,850,2026-04-13,Delhi
DELORD0342,CUST7991,Customer_45,P008,Novel,Books,8,450,2026-05-06,Delhi
DELORD0343,CUST8576,Customer_18,P008,Novel,Books,2,450,2026-03-30,Delhi
DELORD0344,CUST7975,Customer_166,P010,Football,Sports,9,850,2026-03-08,Delhi
DELORD0345,CUST1895,Customer_82,P008,Novel,Books,10,450,2026-03-09,Delhi
DELORD0346,CUST9794,Customer_124,P009,Cricket Bat,Sports,9,1900,2026-05-03,Delhi
DELORD0347,CUST7500,Customer_152,P005,Shoes,Clothing,4,2600,2026-05-22,Delhi
DELORD0348,CUST5615,Customer_13,P009,Cricket Bat,Sports,4,1900,2026-03-25,Delhi
DELORD0349,CUST9247,Customer_118,P005,Shoes,Clothing,5,2600,2026-01-15,Delhi
DELORD0350,CUST2627,Customer_78,P005,Shoes,Clothing,3,2600,2026-06-28,Delhi
DELORD0351,CUST6580,Customer_79,P010,Football,Sports,2,850,2026-03-26,Delhi
DELORD0352,CUST6720,Customer_124,P005,Shoes,Clothing,8,2600,2026-05-21,Delhi
DELORD0353,CUST8109,Customer_14,P009,Cricket Bat,Sports,7,1900,2026-04-18,Delhi
DELORD0354,CUST6090,Customer_75,P001,Laptop,Electronics,5,58000,2026-04-26,Delhi
DELORD0355,CUST8431,Customer_172,P005,Shoes,Clothing,1,2600,2026-06-27,Delhi
DELORD0356,CUST1871,Customer_114,P005,Shoes,Clothing,8,2600,2026-06-08,Delhi
DELORD0357,CUST1506,Customer_152,P009,Cricket Bat,Sports,1,1900,2026-04-25,Delhi
DELORD0358,CUST8186,Customer_10,P009,Cricket Bat,Sports,10,1900,2026-06-07,Delhi
DELORD0359,CUST8861,Customer_72,P009,Cricket Bat,Sports,3,1900,2026-01-04,Delhi
DELORD0360,CUST6618,Customer_63,P005,Shoes,Clothing,6,2600,2026-06-13,Delhi
DELORD0361,CUST1291,Customer_128,P005,Shoes,Clothing,2,2600,2026-01-14,Delhi
DELORD0362,CUST6105,Customer_86,P009,Cricket Bat,Sports,1,1900,2026-01-05,Delhi
DELORD0363,CUST6549,Customer_159,P010,Football,Sports,1,850,2026-02-02,Delhi
DELORD0364,CUST4842,Customer_76,P010,Football,Sports,3,850,2026-02-25,Delhi
DELORD0365,CUST6551,Customer_48,P009,Cricket Bat,Sports,1,1900,2026-04-13,Delhi
DELORD0366,CUST7621,Customer_39,P008,Novel,Books,3,450,2026-02-12,Delhi
DELORD0367,CUST7988,Customer_172,P005,Shoes,Clothing,8,2600,2026-03-18,Delhi
DELORD0368,CUST5708,Customer_132,P009,Cricket Bat,Sports,8,1900,2026-01-12,Delhi
DELORD0369,CUST8730,Customer_77,P001,Laptop,Electronics,4,58000,2026-04-21,Delhi
DELORD0370,CUST1656,Customer_140,P008,Novel,Books,3,450,2026-04-09,Delhi
DELORD0371,CUST5175,Customer_65,P010,Football,Sports,9,850,2026-01-04,Delhi
DELORD0372,CUST9187,Customer_23,P001,Laptop,Electronics,1,58000,2026-05-10,Delhi
DELORD0373,CUST1303,Customer_30,P001,Laptop,Electronics,10,58000,2026-06-26,Delhi
DELORD0374,CUST7797,Customer_162,P009,Cricket Bat,Sports,6,1900,2026-01-21,Delhi
DELORD0375,CUST4188,Customer_99,P001,Laptop,Electronics,1,58000,2026-02-05,Delhi
DELORD0376,CUST3131,Customer_90,P009,Cricket Bat,Sports,5,1900,2026-02-22,Delhi
DELORD0377,CUST7088,Customer_155,P005,Shoes,Clothing,7,2600,2026-03-19,Delhi
DELORD0378,CUST9608,Customer_53,P005,Shoes,Clothing,2,2600,2026-01-28,Delhi
DELORD0379,CUST7129,Customer_4,P005,Shoes,Clothing,3,2600,2026-01-01,Delhi
DELORD0380,CUST2201,Customer_25,P008,Novel,Books,5,450,2026-04-30,Delhi
DELORD0381,CUST1452,Customer_76,P009,Cricket Bat,Sports,8,1900,2026-06-22,Delhi
DELORD0382,CUST7707,Customer_13,P001,Laptop,Electronics,4,58000,2026-06-05,Delhi
DELORD0383,CUST3336,Customer_109,P010,Football,Sports,6,850,2026-02-16,Delhi
DELORD0384,CUST8867,Customer_128,P001,Laptop,Electronics,9,58000,2026-06-01,Delhi
DELORD0385,CUST3549,Customer_34,P008,Novel,Books,8,450,2026-03-15,Delhi
DELORD0386,CUST2255,Customer_178,P009,Cricket Bat,Sports,4,1900,2026-05-11,Delhi
DELORD0387,CUST7082,Customer_40,P008,Novel,Books,8,450,2026-03-01,Delhi
DELORD0388,CUST7151,Customer_21,P005,Shoes,Clothing,9,2600,2026-05-23,Delhi
DELORD0389,CUST2607,Customer_85,P001,Laptop,Electronics,3,58000,2026-05-16,Delhi
DELORD0390,CUST8516,,P005,Shoes,Clothing,10,2600,2026-02-20,Delhi
DELORD0391,CUST5605,Customer_20,P001,Laptop,Electronics,1,58000,2026-04-14,Delhi
DELORD0392,CUST6465,Customer_51,P009,Cricket Bat,Sports,2,1900,2026-04-26,Delhi
DELORD0393,CUST6637,Customer_38,P001,Laptop,Electronics,6,58000,2026-03-10,Delhi
DELORD0394,CUST7405,Customer_26,P005,Shoes,Clothing,7,2600,2026-01-29,Delhi
DELORD0395,CUST9645,Customer_68,P010,Football,Sports,3,850,2026-03-13,Delhi
DELORD0396,CUST7637,Customer_153,P009,Cricket Bat,Sports,8,1900,2026-05-15,Delhi
DELORD0397,CUST4705,Customer_56,P005,Shoes,Clothing,1,2600,2026-02-08,Delhi
DELORD0398,CUST7938,Customer_161,P010,Football,Sports,3,850,2026-06-21,Delhi
DELORD0399,CUST9741,Customer_20,P001,Laptop,Electronics,3,58000,2026-06-11,Delhi
DELORD0400,CUST6448,Customer_146,P010,Football,Sports,5,850,2026-05-25,Delhi
DELORD0401,CUST9120,Customer_150,P005,Shoes,Clothing,7,2600,2026-03-14,Delhi
DELORD0402,CUST6575,Customer_26,P005,Shoes,Clothing,3,2600,2026-06-05,Delhi
DELORD0403,CUST3967,Customer_112,P001,Laptop,Electronics,6,58000,2026-01-27,Delhi
DELORD0404,CUST5999,Customer_60,P009,Cricket Bat,Sports,8,1900,2026-04-13,Delhi
DELORD0405,CUST7230,Customer_16,P008,Novel,Books,9,450,2026-04-20,Delhi
DELORD0406,CUST6861,Customer_56,P008,Novel,Books,5,450,2026-04-15,Delhi
DELORD0407,CUST2828,Customer_100,P008,Novel,Books,1,450,2026-04-10,Delhi
DELORD0408,CUST8320,Customer_15,P005,Shoes,Clothing,4,2600,2026-01-24,Delhi
DELORD0409,CUST3087,Customer_140,P009,Cricket Bat,Sports,4,1900,2026-02-18,Delhi
DELORD0410,CUST4089,Customer_100,P001,Laptop,Electronics,5,58000,2026-02-08,Delhi
DELORD0411,CUST2341,Customer_88,P010,Football,Sports,4,850,2026-03-17,Delhi
DELORD0412,CUST6606,Customer_57,P001,Laptop,Electronics,7,58000,2026-01-26,Delhi
DELORD0413,CUST7320,Customer_61,P009,Cricket Bat,Sports,2,1900,2026-03-29,Delhi
DELORD0414,CUST3811,Customer_165,P001,Laptop,Electronics,3,58000,2026-05-10,Delhi
DELORD0415,CUST7675,Customer_54,P009,Cricket Bat,Sports,5,1900,2026-06-10,Delhi
DELORD0416,CUST1793,Customer_123,P008,Novel,Books,7,450,2026-01-28,Delhi
DELORD0417,CUST1953,Customer_66,P010,Football,Sports,4,850,2026-06-25,Delhi
DELORD0418,CUST6160,Customer_179,P010,Football,Sports,7,850,2026-01-02,Delhi
DELORD0419,CUST6325,Customer_159,P001,Laptop,Electronics,7,58000,2026-05-15,Delhi
DELORD0420,CUST2419,Customer_45,P005,Shoes,Clothing,5,2600,2026-02-13,Delhi
DELORD0421,CUST1976,Customer_140,P009,Cricket Bat,Sports,6,1900,2026-03-20,Delhi
DELORD0422,CUST8646,Customer_150,P009,Cricket Bat,Sports,10,1900,2026-03-19,Delhi
DELORD0423,CUST2886,Customer_41,P008,Novel,Books,7,450,2026-05-19,Delhi
DELORD0424,CUST7359,Customer_43,P005,Shoes,Clothing,6,2600,2026-01-12,Delhi
DELORD0425,CUST8370,Customer_95,P001,Laptop,Electronics,10,58000,2026-06-08,Delhi
DELORD0426,CUST5786,Customer_146,P008,Novel,Books,9,450,2026-01-23,Delhi
DELORD0427,CUST2082,Customer_72,P005,Shoes,Clothing,6,2600,2026-04-01,Delhi
DELORD0428,CUST5210,Customer_130,P009,Cricket Bat,Sports,10,1900,2026-06-07,Delhi
DELORD0429,CUST7428,Customer_110,P008,Novel,Books,5,450,2026-01-23,Delhi
DELORD0430,CUST4214,Customer_92,P008,Novel,Books,6,450,2026-05-20,Delhi
DELORD0431,CUST7169,Customer_99,P010,Football,Sports,4,850,2026-01-05,Delhi
DELORD0432,CUST7864,Customer_121,P005,Shoes,Clothing,5,2600,2026-01-27,Delhi
DELORD0433,CUST6835,Customer_36,P009,Cricket Bat,Sports,2,1900,2026-06-03,Delhi
DELORD0434,CUST3563,Customer_104,P010,Football,Sports,3,850,2026-06-22,Delhi
DELORD0435,CUST2929,Customer_155,P009,Cricket Bat,Sports,8,1900,2026-04-21,Delhi
DELORD0436,CUST8783,Customer_31,P008,Novel,Books,5,450,2026-02-22,Delhi
DELORD0437,CUST5384,Customer_138,P008,Novel,Books,5,450,2026-02-26,Delhi
DELORD0438,CUST7918,Customer_57,P008,Novel,Books,2,450,2026-03-15,Delhi
DELORD0439,CUST7072,Customer_107,P008,Novel,Books,7,450,2026-06-08,Delhi
DELORD0440,CUST2512,Customer_89,P010,Football,Sports,1,850,2026-04-02,Delhi
DELORD0441,CUST8143,Customer_42,P010,Football,Sports,10,850,2026-06-04,Delhi
DELORD0442,CUST4250,Customer_13,P010,Football,Sports,10,850,2026-02-20,Delhi
DELORD0443,CUST4144,Customer_47,P010,Football,Sports,6,850,2026-06-01,Delhi
DELORD0444,CUST6729,Customer_77,P009,Cricket Bat,Sports,8,1900,2026-05-23,Delhi
DELORD0445,CUST5227,Customer_83,P001,Laptop,Electronics,9,58000,2026-04-11,Delhi
DELORD0446,CUST2233,Customer_14,P001,Laptop,Electronics,7,58000,2026-02-16,Delhi
DELORD0447,CUST7332,Customer_167,P010,Football,Sports,1,850,2026-02-23,Delhi
DELORD0448,CUST2483,Customer_59,P010,Football,Sports,7,850,2026-05-08,Delhi
DELORD0449,CUST6021,Customer_46,P001,Laptop,Electronics,2,58000,2026-01-31,Delhi
DELORD0450,CUST4235,Customer_164,P005,Shoes,Clothing,7,2600,2026-02-07,Delhi
DELORD0451,CUST1569,Customer_150,P005,Shoes,Clothing,5,2600,2026-06-03,Delhi
DELORD0452,CUST9789,Customer_36,P010,Football,Sports,1,850,2026-05-13,Delhi
DELORD0453,CUST8357,Customer_35,P008,Novel,Books,10,450,2026-05-28,Delhi
DELORD0454,CUST4927,Customer_53,P010,Football,Sports,10,850,2026-05-06,Delhi
DELORD0455,CUST6427,,P010,Football,Sports,3,850,2026-05-28,Delhi
DELORD0456,CUST9064,Customer_37,P005,Shoes,Clothing,3,2600,2026-05-01,Delhi
DELORD0457,CUST9373,Customer_36,P005,Shoes,Clothing,5,2600,2026-05-16,Delhi
DELORD0458,CUST1379,Customer_63,P009,Cricket Bat,Sports,3,1900,2026-02-08,Delhi
DELORD0459,CUST4643,Customer_180,P005,Shoes,Clothing,4,2600,2026-04-23,Delhi
DELORD0460,CUST1766,Customer_15,P010,Football,Sports,3,850,2026-04-19,Delhi
DELORD0461,CUST8961,Customer_21,P010,Football,Sports,7,850,2026-03-11,Delhi
DELORD0462,CUST8194,Customer_171,P009,Cricket Bat,Sports,4,1900,2026-06-12,Delhi
DELORD0463,CUST1310,Customer_172,P005,Shoes,Clothing,9,2600,2026-04-29,Delhi
DELORD0464,CUST8447,Customer_18,P001,Laptop,Electronics,4,58000,2026-01-09,Delhi
DELORD0465,CUST4705,Customer_134,P010,Football,Sports,7,850,2026-05-18,Delhi
DELORD0466,CUST2029,Customer_115,P001,Laptop,Electronics,3,58000,2026-01-09,Delhi
DELORD0467,CUST9996,Customer_180,P009,Cricket Bat,Sports,4,1900,2026-02-07,Delhi
DELORD0468,CUST1959,Customer_22,P010,Football,Sports,6,850,2026-04-02,Delhi
DELORD0469,CUST5500,Customer_137,P008,Novel,Books,7,450,2026-01-24,Delhi
DELORD0470,CUST9227,Customer_129,P010,Football,Sports,7,850,2026-03-28,Delhi
DELORD0471,CUST1836,Customer_73,P008,Novel,Books,8,450,2026-02-28,Delhi
DELORD0472,CUST7585,Customer_103,P008,Novel,Books,9,450,2026-01-09,Delhi
DELORD0473,CUST5819,Customer_114,P008,Novel,Books,8,450,2026-02-10,Delhi
DELORD0474,CUST2690,Customer_83,P010,Football,Sports,6,850,2026-01-18,Delhi
DELORD0475,CUST3183,Customer_86,P009,Cricket Bat,Sports,10,1900,2026-03-23,Delhi
DELORD0476,CUST2949,Customer_99,P001,Laptop,Electronics,8,58000,2026-01-13,Delhi
DELORD0477,CUST2609,Customer_175,P010,Football,Sports,8,850,2026-03-21,Delhi
DELORD0478,CUST7623,Customer_147,P008,Novel,Books,4,450,2026-03-13,Delhi
DELORD0479,CUST5058,Customer_38,P008,Novel,Books,9,450,2026-06-12,Delhi
DELORD0480,CUST6206,Customer_151,P001,Laptop,Electronics,3,58000,2026-03-06,Delhi
DELORD0481,CUST2470,Customer_162,P008,Novel,Books,9,450,2026-01-27,Delhi
DELORD0482,CUST9396,Customer_7,P008,Novel,Books,10,450,2026-01-31,Delhi
DELORD0483,CUST1471,Customer_11,P010,Football,Sports,1,850,2026-02-21,Delhi
DELORD0484,CUST4017,Customer_11,P001,Laptop,Electronics,10,58000,2026-04-11,Delhi
DELORD0485,CUST8559,Customer_138,P001,Laptop,Electronics,2,58000,2026-01-18,Delhi
DELORD0486,CUST9653,Customer_151,P009,Cricket Bat,Sports,1,1900,2026-02-09,Delhi
DELORD0487,CUST6838,Customer_107,P008,Novel,Books,9,450,2026-05-17,Delhi
DELORD0488,CUST6360,Customer_123,P001,Laptop,Electronics,8,58000,2026-02-17,Delhi
DELORD0489,CUST7705,Customer_19,P009,Cricket Bat,Sports,1,1900,2026-04-27,Delhi
DELORD0490,CUST6047,Customer_40,P008,Novel,Books,7,450,2026-04-02,Delhi
DELORD0491,CUST4143,Customer_173,P008,Novel,Books,4,450,2026-05-18,Delhi
DELORD0492,CUST2107,Customer_167,P005,Shoes,Clothing,4,2600,2026-04-08,Delhi
DELORD0493,CUST3743,Customer_93,P001,Laptop,Electronics,10,58000,2026-04-07,Delhi
DELORD0494,CUST1692,Customer_129,P001,Laptop,Electronics,1,58000,2026-02-18,Delhi
DELORD0495,CUST7514,Customer_9,P008,Novel,Books,7,450,2026-01-26,Delhi
DELORD0496,CUST5645,Customer_3,P009,Cricket Bat,Sports,9,1900,2026-02-20,Delhi
DELORD0497,CUST3235,Customer_152,P005,Shoes,Clothing,1,2600,2026-03-26,Delhi
DELORD0498,CUST8983,Customer_116,P008,Novel,Books,7,450,2026-01-21,Delhi
DELORD0499,CUST5186,Customer_141,P010,Football,Sports,1,850,2026-02-02,Delhi
DELORD0500,CUST9306,Customer_74,P008,Novel,Books,9,450,2026-06-12,Delhi
DELORD0021,CUST7581,Customer_1,P009,Cricket Bat,Sports,10,1900,2026-01-25,Delhi
DELORD0061,CUST5742,Customer_19,P001,Laptop,Electronics,8,58000,2026-04-01,Delhi
DELORD0121,CUST1043,Customer_178,P009,Cricket Bat,Sports,9,1900,2026-04-11,Delhi
DELORD0181,CUST5428,Customer_10,P001,Laptop,Electronics,6,58000,2026-04-17,Delhi
DELORD0241,CUST7496,Customer_112,P009,Cricket Bat,Sports,1,1900,2026-06-07,Delhi
